Time,production_schedule,compressor_consumption,operational_presence,testing_schedule,active_computers,maintenance_status,lightbulbs_active,workload,volume_production_waste,fabric_in_chamber,active_wall_plugs,number_of_workers,heat_index,price_mWh,Hour,efficiency_adjusted_power,technological_centers_consumption
2023-06-25 12:00:00,31,45.39410760170592,2.632088102623402,11.255537169596222,1,9,1,14.075165036569627,8,8.673699763088011,4,40,37.83,89.7,12,0.2180219948531476,28.794345234342472
2023-06-25 13:00:00,27,39.63778227695611,4.207692558644692,13.51964399384738,2,12,3,14.939133638179849,8,8.582102785367741,4,118,38.97,89.7,13,0.2179168656116221,29.45154807802976
2023-06-25 14:00:00,18,31.806082802666293,2.5568408434324414,10.080771434482894,1,7,1,15.282654753909274,11,6.480163334462904,2,0,39.47,80.5,14,0.2178326928175413,29.54960796852499
2023-06-25 15:00:00,33,42.808607617423824,3.4276508801047507,14.96319412910981,2,31,2,12.213080390638396,8,7.776901668932981,3,0,38.97,80.5,15,0.2178624270575242,29.22158012199912
2023-06-25 16:00:00,30,45.044444101616826,2.895337347807227,13.636015060027711,1,22,1,14.773642593749871,11,8.052296397964112,3,16,37.52,75.77,16,0.2178572698587827,30.49105048272193
2023-06-25 17:00:00,8,43.30411041186762,3.864737063906016,16.12714658802654,2,30,2,9.673534347578345,3,5.200440884159524,2,138,35.15,75.77,17,0.2178572511584346,28.72399134590629
2023-06-25 18:00:00,34,39.06104304466832,3.740242964711303,20.35141572698462,2,53,2,10.685909393122152,7,7.604524177602787,3,193,32.74,81.3,18,0.2178731581176626,29.6462451796507
2023-06-25 19:00:00,0,43.1424186106948,4.417147456066713,18.04723956620818,2,38,3,11.195948767627588,5,2.9541357873084104,1,0,30.33,95.01,19,0.2178710088726428,30.169859311569088
2023-06-25 20:00:00,30,43.49404352173067,2.8841879643787114,16.50591463210508,1,32,1,15.292595821393167,11,8.099240016382934,3,39,28.23,105.0,20,0.217868051499311,30.742158946953783
2023-06-25 21:00:00,39,43.425783872752376,3.0941788447362004,6.4745320039753285,0,0,1,14.040917088622336,12,8.425316289081596,3,54,26.63,122.49,21,0.2178687126769942,34.40390594276048
2023-06-25 22:00:00,40,35.12199540614712,2.4187789752503894,16.226729784467913,1,36,1,12.92967969492198,10,8.59925732067781,3,93,25.08,127.59,22,0.2178672602206589,32.460929190683494
2023-06-25 23:00:00,6,43.8736051147035,2.7024690264355895,20.438712839167533,2,39,1,15.1564187674112,8,5.848591886258175,2,83,23.47,118.76,23,0.2178669111729762,32.461198572898894
2023-06-26 00:00:00,7,44.26732436233193,2.4880563551085157,0.0,0,0,1,10.616524835298035,22,3.704146318239303,1,0,22.62,92.3,0,0.330101860972925,34.10542476584447
2023-06-26 01:00:00,52,43.64782914205986,2.502418934065226,7.762915933115723,1,10,2,5.236369619459822,5,6.1286915452469115,3,26,21.86,90.0,1,0.3257633793971282,31.688847702165077
2023-06-26 02:00:00,44,13.942824635446057,0.5759847620835106,5.09824177797442,0,8,0,1.924967528697321,0,6.132675700124578,3,0,21.6,79.5,2,0.3075180835536428,26.45712512970858
2023-06-26 03:00:00,14,18.43893821256843,2.1829206764029423,2.9123470803075833,1,0,2,2.4633022905087336,0,2.9624654627088174,2,26,21.86,77.75,3,0.2996365006570938,24.443953710079068
2023-06-26 04:00:00,28,16.740832994372223,4.440634234510487,12.92487625479314,1,13,3,5.092372120782941,0,6.56847409497306,2,0,22.62,79.5,4,0.3080909740962951,22.73738246072007
2023-06-26 05:00:00,38,16.6253969444371,3.4875252944363586,18.867074888291693,2,28,2,14.11164570423922,7,9.168407751115687,3,0,23.84,80.0,5,0.3098954220547717,23.1583287532643
2023-06-26 06:00:00,0,12.14021684087552,5.604345777972236,16.391457308698804,1,18,3,10.830960769589357,0,3.955246172000619,0,26,25.43,87.9,6,0.3110478988192033,19.544668044451974
2023-06-26 07:00:00,32,17.05669416844423,2.7898390659109555,12.464378618905664,1,15,1,12.14517886592316,6,6.970545635283993,2,5,26.91,110.11,7,0.3121074198656238,18.38959625921731
2023-06-26 08:00:00,60,16.234812509853004,2.3304810111777647,10.34625920742495,0,7,0,13.713015267355708,8,10.293136571089397,4,81,28.59,112.8,8,0.3111402556953868,18.353980506120855
2023-06-26 09:00:00,52,17.369656228649404,1.8809865034498885,14.597591159448084,1,16,1,18.738199827861035,16,9.716218394380189,4,0,30.78,101.52,9,0.3104214919991415,22.06712242854782
2023-06-26 10:00:00,35,41.57425274079485,5.2266636248912555,17.212827098338934,2,23,4,18.609929688058685,16,8.493409715829019,5,146,33.29,92.0,10,0.3104642920925738,24.063799756289676
2023-06-26 11:00:00,0,57.6330196612068,4.307230443373453,12.687140853069856,2,11,4,14.501538301717185,8,4.46175858981808,3,55,35.78,92.0,11,0.3104005170617672,27.648189230604515
2023-06-26 12:00:00,31,51.74039278863417,3.610035985172811,12.916757388695062,1,14,2,19.524819113084884,17,7.5059136383369776,3,89,38.24,92.0,12,0.3104909864726398,29.587208932583717
2023-06-26 13:00:00,12,47.746745487273685,3.904487794599435,24.927218728786,3,47,3,6.419573086571241,0,6.396320171535829,3,0,39.71,85.0,13,0.310617490463897,28.21354271148709
2023-06-26 14:00:00,40,40.62029603805043,2.449624634814644,17.8660291817864,2,31,1,21.83939373797297,24,8.134127503095803,3,119,40.23,84.0,14,0.3106158732893916,30.052945417644533
2023-06-26 15:00:00,18,49.74684900301575,6.065543010759297,18.217688973473887,2,32,4,17.1688523512307,16,5.820045361327499,3,0,39.71,84.0,15,0.3105978980719992,29.30895460762832
2023-06-26 16:00:00,20,49.17829209545868,3.745520067621983,8.226702458159695,0,5,2,14.840754252778318,14,5.3923709489261435,2,18,38.57,71.61,16,0.3105909635256162,31.45878875747253
2023-06-26 17:00:00,0,47.99140333021103,3.784450287875997,11.401883591850394,1,16,3,11.072984239987743,8,3.3566512343267236,1,99,36.31,86.0,17,0.3105749558605415,29.047373525265044
2023-06-26 18:00:00,70,43.3692508773573,4.42660048344828,14.456390191919116,2,24,4,12.969999742708726,10,10.266870752668035,6,58,33.7,97.0,18,0.3105731888268256,30.80458095920689
2023-06-26 19:00:00,22,50.177238889770926,4.177760345620465,10.299345782275273,1,4,3,17.19604032047318,13,6.869446245226382,4,0,31.07,109.59,19,0.3105784285077147,28.798060227702965
2023-06-26 20:00:00,42,50.942243420376585,3.861440794712508,20.129336027609803,2,40,2,17.038495554101534,17,7.899543758813671,3,86,28.77,115.0,20,0.3105800140153031,28.120723006674517
2023-06-26 21:00:00,39,47.25850640678429,2.8236119248092195,19.345753209269564,2,38,1,17.10730936222139,17,7.53931603911548,3,45,27.07,125.73,21,0.3105811927501534,28.798559588506464
2023-06-26 22:00:00,15,40.290499237252064,4.093854900136387,11.831069919834457,1,14,2,11.512195946085352,7,5.320941333283649,1,5,25.43,129.16,22,0.3105816452388704,28.72211441597857
2023-06-26 23:00:00,0,50.48794255505649,5.253086467300771,19.794588386174244,2,31,3,9.672824264449115,0,4.385025874953877,1,0,23.84,118.66,23,0.3105807867251788,28.97335579324381
2023-06-27 00:00:00,0,51.03661056326351,3.0022588150048533,7.971659301390133,0,10,1,10.970345088963333,9,2.0534712248252474,0,676,23.34,113.82,0,0.1631563418774444,31.68515318682094
2023-06-27 01:00:00,1,49.80115460808744,3.1909666052062136,16.232648629677325,2,42,2,9.27130198583347,9,1.7184004628185026,0,1,22.71,95.0,1,0.1814093832187696,31.484510274390427
2023-06-27 02:00:00,12,16.036794245223735,0.985218480124268,7.025441717393255,1,12,0,6.5432659796982495,4,3.4904985293124895,1,11,22.5,91.57,2,0.1752130084369517,27.090678709246507
2023-06-27 03:00:00,0,12.952894186374712,0.506061140306509,9.159292505949772,2,18,1,14.42109218857784,16,1.4098616916180746,1,0,22.71,89.09,3,0.1897855503905364,23.340097290399704
2023-06-27 04:00:00,31,12.511224821099756,2.953711776299937,16.852716324987362,2,28,2,11.876689272316806,4,9.158491817556316,3,0,23.34,86.36,4,0.1795057564174327,23.25203698634721
2023-06-27 05:00:00,25,15.89180097725094,3.164098520472744,19.157958407106232,1,31,1,13.859807846397576,6,8.561349913725453,2,33,24.35,90.55,5,0.1760812629585166,22.62567410560225
2023-06-27 06:00:00,19,13.972329154210938,4.649118173713474,16.621963678199307,1,17,2,18.9799610310104,10,8.806061647330653,2,140,25.65,108.89,6,0.1769200647789136,20.534085881586705
2023-06-27 07:00:00,21,15.275333273135365,1.9428298436597429,14.460733628023576,1,24,0,20.76303304263408,19,6.865411722142037,1,7,26.99,115.8,7,0.1766299974177052,19.45978648299791
2023-06-27 08:00:00,37,14.055702428312536,5.197690296528267,17.33343908892251,1,28,2,10.02546728913192,1,10.170815670764718,3,79,28.41,115.31,8,0.1768365877811086,18.479908176360883
2023-06-27 09:00:00,20,15.595852336152715,3.5634234632940913,11.887908205192272,1,15,2,11.222806170803237,5,6.956327915248287,2,55,30.2,91.95,9,0.1779076129491784,21.529681527844534
2023-06-27 10:00:00,17,44.32410335264113,3.2981710385425504,15.940111288250044,2,21,2,14.637970772583827,7,7.325279482233411,3,27,32.21,90.0,10,0.1776886141718513,24.002193265255737
2023-06-27 11:00:00,23,46.43427313970196,2.6743734932165784,10.782121971010405,1,9,2,30.108144361212837,33,7.708412321296027,3,0,34.18,88.03,11,0.177584999555207,28.131841001797827
2023-06-27 12:00:00,29,42.26893088034827,2.069951926560602,7.950598715969379,0,0,1,15.067809294697962,9,8.77455112386699,3,0,35.88,84.67,12,0.1775800022931298,29.28925200911999
2023-06-27 13:00:00,28,43.18913338399805,4.522918767770312,15.463381258466566,2,24,3,15.40370929928374,10,8.552884679641549,4,40,37.01,85.31,13,0.1774776895816086,29.495489006363297
2023-06-27 14:00:00,15,35.80689057876219,3.684977279624598,20.165806785385865,2,40,2,18.395110014514803,16,6.208767371615301,2,0,37.4,84.74,14,0.1774628742070165,30.888603529290947
2023-06-27 15:00:00,14,44.94834185750408,2.3080232107407737,18.7510044018008,2,36,1,19.90330779444764,18,6.085271742029644,2,0,37.01,83.2,15,0.1775095828066715,31.74854943677504
2023-06-27 16:00:00,31,55.05198261405957,2.294060897609023,14.540502845492068,1,25,0,16.36714082702709,14,8.406135687437398,2,15,35.88,89.05,16,0.1775098733118136,29.230048973264612
2023-06-27 17:00:00,30,44.35642272831599,3.3244746448212315,22.42030192466401,2,46,2,20.991755436455296,19,8.677927368039105,3,13,34.18,96.4,17,0.1775162591561852,27.110030467031493
2023-06-27 18:00:00,18,44.41069040678526,5.382086831375509,12.86201258262222,2,18,4,10.785121684162965,5,6.5149393624304786,3,57,32.21,107.12,18,0.177520365267142,27.976665291076813
2023-06-27 19:00:00,5,46.17104238561881,3.4160221929947054,7.1980501785897,1,2,2,12.60752132176918,8,4.1033061244318825,2,4,30.2,115.7,19,0.1775141618429339,29.762030343874564
2023-06-27 20:00:00,17,46.04239074591845,2.134798357737268,5.981664713651973,0,0,1,20.92391553719335,18,6.81550383943159,2,50,28.41,121.1,20,0.177511819686691,28.315879131728575
2023-06-27 21:00:00,25,52.644246380258,1.6241098424370457,2.8043478912867976,1,3,2,8.187161526820464,9,4.943405224425899,3,33,26.99,127.6,21,0.1775124676487759,29.714259096370743
2023-06-27 22:00:00,44,36.70669520802307,3.206867960090972,17.78161566482421,1,35,1,9.58867990107716,3,10.504082872276443,3,0,25.65,125.06,22,0.1775120002965899,29.68881311541748
2023-06-27 23:00:00,0,45.24199774365839,0.6187007284107882,11.15106064999797,1,4,0,8.722016644355659,0,4.212039889516092,0,22,24.35,116.16,23,0.1775125924843855,27.423867372782276
2023-06-28 00:00:00,5,38.30872644200288,1.7477910125431002,10.816609875115384,1,18,0,3.9399936808349327,0,3.5146541079074334,1,0,23.34,97.95,0,0.5987701980784536,28.243320780293217
2023-06-28 01:00:00,4,45.01365114521239,1.3491331217102536,13.009353558408232,1,32,1,5.811951642690681,4,2.19994619120777,1,0,22.71,90.54,1,0.6013607316300089,29.20746570238631
2023-06-28 02:00:00,27,13.497528320074132,2.0045445187178217,1.3602363712380776,0,0,1,7.549153206575038,7,5.940547734264416,2,24,22.5,87.0,2,0.6043275324115417,25.279313698734544
2023-06-28 03:00:00,8,12.189579454491886,3.379902376675174,7.49718252245626,1,15,3,4.484201239251128,2,2.5790092654563397,1,13,22.71,86.16,3,0.6270228258878574,22.54093399931744
2023-06-28 04:00:00,0,12.539892849845728,4.082059355972401,12.662112479057418,1,16,2,12.943114567170593,7,3.619652209591446,0,0,23.34,86.16,4,0.6373108298947082,22.216632059251815
2023-06-28 05:00:00,18,14.808586426494683,3.127924960041065,9.67674323740498,0,0,1,11.037006515618932,2,7.78925093173622,2,0,24.33,90.27,5,0.6220056575228332,21.94125552701786
2023-06-28 06:00:00,4,12.77905302713616,2.310513085508616,19.13412722708513,1,25,0,17.95939912633541,10,6.186022665098123,1,0,25.62,93.8,6,0.6241474892123883,19.83441105683203
2023-06-28 07:00:00,5,14.137297851026789,6.234641197500779,12.561493280434172,0,16,3,24.24573423781901,27,4.5900503520316525,0,0,26.91,112.63,7,0.6219343938459436,20.457037930466836
2023-06-28 08:00:00,11,14.26549291870906,3.673909474030802,12.28963618683268,0,17,1,12.50739177756412,9,5.244122775118259,1,47,28.2,120.1,8,0.6204614412918039,20.128245625097335
2023-06-28 09:00:00,43,14.380341019683,3.7547219648481134,22.565396183781115,2,49,2,16.22412532295442,14,10.505326963924375,4,0,29.88,108.0,9,0.6219465799907532,21.507553382649306
2023-06-28 10:00:00,23,41.90440900596281,3.6940647551723407,16.40865620591847,2,25,3,15.968666680707774,11,8.079244598041823,4,21,31.77,101.89,10,0.6227874315937098,24.28211910809943
2023-06-28 11:00:00,20,45.81535208339355,3.910261152210581,17.995251685527773,2,31,2,14.903123752033975,10,7.498912169146429,3,17,33.63,99.3,11,0.6224555261844417,26.925135137271504
2023-06-28 12:00:00,18,45.432878910190446,3.5672469827485473,19.46505698183994,2,38,2,16.976466117265794,14,6.721360549206169,2,23,35.2,101.18,12,0.622713328072956,28.73893375892867
2023-06-28 13:00:00,23,42.94878641525821,3.1387170250271232,11.665290457357113,1,11,1,16.254368413047228,13,7.748796102828701,2,55,36.0,97.42,13,0.622567882660187,28.059606420595134
2023-06-28 14:00:00,26,43.99814505118823,3.0587662795444075,18.776165981308385,1,39,1,12.110700806988753,8,7.569434814099912,2,12,36.36,95.59,14,0.6223939274295882,26.124809431835008
2023-06-28 15:00:00,28,53.63163619129457,3.575510233115276,11.940462101721227,1,18,2,19.10893271788404,20,7.602754948602742,3,56,36.0,95.39,15,0.6224243075512984,29.26241082592641
2023-06-28 16:00:00,24,45.33109771409443,3.057953427722661,11.749079121371858,1,16,1,14.756150576977433,12,7.255774332854257,2,0,34.96,97.6,16,0.6224448176636495,30.582350605880823
2023-06-28 17:00:00,34,46.65075741085376,2.947054916881353,13.013324292218586,1,19,1,12.67882455943534,9,8.820913934104475,3,65,33.23,105.0,17,0.622439507120316,29.048551071809392
2023-06-28 18:00:00,24,43.688022271497815,3.793386150411368,11.731035540067907,1,17,3,23.829520649997377,27,7.201044852946893,3,0,31.46,105.0,18,0.6224678440960779,28.215891650961535
2023-06-28 19:00:00,12,47.62058570778489,3.4304431955912236,17.376410107920847,2,35,2,13.8106461592439,11,5.245550467682078,2,0,29.66,115.24,19,0.6224681262361423,27.9870835577599
2023-06-28 20:00:00,18,45.61156843342915,5.138613389160398,14.981701103019963,1,29,3,15.02618117039878,14,5.848852487025062,1,0,28.05,122.93,20,0.622459980179432,28.667111897542725
2023-06-28 21:00:00,1,46.089750613219216,0.940251502815416,11.960660716557028,1,19,0,14.660698915273809,14,3.127450058275416,0,65,26.76,130.9,21,0.6224598675561517,29.547665750837584
2023-06-28 22:00:00,46,38.120657201228305,4.723635442035945,16.542407843464925,1,29,2,13.518934976722978,9,11.028861735195456,4,0,25.62,130.0,22,0.6224582845840404,30.42885166205125
2023-06-28 23:00:00,22,47.53201159645352,4.634251353987632,11.90956133641588,0,8,2,14.827044341951993,8,8.260429833332186,2,0,24.33,121.1,23,0.622457021136826,29.397245756854897
2023-06-29 00:00:00,0,46.17343157278976,0.0247945268660196,6.486128476717769,0,6,0,4.036820505718293,0,2.42451826360102,0,7,20.57,119.46,0,0.7363797760953417,29.597991270389855
2023-06-29 01:00:00,5,44.936665948202446,1.0166641391332436,6.067038130056988,1,10,0,7.233318954843698,5,2.3800010549508337,1,12,19.77,110.06,1,0.7339121160214885,30.45293740265642
2023-06-29 02:00:00,1,13.545768282387527,0.959740517480992,8.134669802171539,1,15,0,0.0,0,1.8829128417847811,0,33,19.5,107.51,2,0.7298371684095755,26.429660624819896
2023-06-29 03:00:00,25,11.848969127997387,0.0017059586243381,7.743813381713839,1,14,0,0.5935549137150404,0,6.15147860126243,3,49,19.77,104.5,3,0.7334912386434324,22.520497663761716
2023-06-29 04:00:00,0,11.933337217129734,1.9217254544395288,10.116923172094689,1,5,0,17.68796788677799,13,2.632774082610918,0,73,20.57,97.09,4,0.737529499082606,21.82354825266861
2023-06-29 05:00:00,13,14.593418250094924,1.8848244585371312,15.711259700741472,1,21,0,7.352612231137973,0,7.028868665584621,2,41,21.83,101.54,5,0.734469979348147,20.53175535077745
2023-06-29 06:00:00,13,12.9171512849441,4.944000440518348,13.52193851554123,1,13,2,5.303972149448467,0,6.900024316987673,1,39,23.48,113.97,6,0.7354452585545883,18.242897800406713
2023-06-29 07:00:00,28,14.350052223732336,4.103114500247067,11.84747834002699,1,11,2,8.363428836402141,1,8.886807608178895,3,0,25.39,129.29,7,0.7351650461867484,17.399350199571963
2023-06-29 08:00:00,17,13.701273665691534,4.4830447859287315,8.640644000045631,0,0,2,19.32937828597239,15,7.076331525686239,2,87,27.09,127.5,8,0.7346113010021832,17.824974444442617
2023-06-29 09:00:00,0,16.37056176254268,4.054206412369613,18.71207222562334,2,28,3,6.792903601821027,0,3.834092805638459,1,20,28.94,116.39,9,0.7347716514606606,21.269955250380956
2023-06-29 10:00:00,13,55.6174507463062,2.334583201802071,14.876418040490496,2,17,2,9.855497573769766,1,6.958587594104902,4,4,31.31,105.95,10,0.7349561857293839,21.150521904792555
2023-06-29 11:00:00,3,47.13887542246195,2.8713952388235726,15.653587589305353,2,18,2,7.885409761305485,0,5.509310161530751,3,27,33.68,98.6,11,0.7348546126687675,22.204981668437988
2023-06-29 12:00:00,15,48.33763158038566,3.8225259002978222,19.119784502510235,2,29,2,12.14621222211348,4,7.537662629435872,3,0,35.74,97.98,12,0.7349390368948274,26.731977324977436
2023-06-29 13:00:00,32,33.57663649942385,2.1850770850374395,12.712471670360994,2,9,1,11.552805173083415,3,10.232464088895624,5,0,37.46,96.88,13,0.7349382132671051,27.45927748639847
2023-06-29 14:00:00,0,37.806478690563765,3.9475389091239377,8.871402604625247,0,3,2,11.13348877845236,5,3.710189759890926,1,40,37.97,89.0,14,0.7349013170403373,28.148774308891564
2023-06-29 15:00:00,11,54.320923301996416,3.0461806443768733,14.663323491718556,1,23,1,19.553612747446852,16,5.5961791784747446,2,65,37.46,85.0,15,0.7349044812198001,27.598960388606592
2023-06-29 16:00:00,18,47.5123446837792,2.9105911489668412,15.610726163098686,1,30,1,8.452080224280186,3,6.087866416608662,2,40,36.28,83.96,16,0.7349076630719794,27.357107094014733
2023-06-29 17:00:00,19,40.4175833159939,3.9843641499514337,13.566975825995584,1,22,2,12.660581070656518,8,6.5489427587459605,2,19,34.11,83.51,17,0.7349016478587882,27.135132710289597
2023-06-29 18:00:00,32,42.61004716608419,3.763009542168083,20.66878961296229,3,43,3,14.378862541224889,10,8.861637571255761,4,19,31.8,82.51,18,0.7349072098534144,28.07621901471815
2023-06-29 19:00:00,19,45.470784083862455,3.0027935039440647,4.674402622138491,0,0,1,9.565680008201554,3,7.01415404249466,3,25,29.35,83.9,19,0.7349085049018425,28.32539053198032
2023-06-29 20:00:00,27,44.94247196724842,4.371449891705533,18.987329400129383,2,38,2,14.660858784370928,10,8.08716653224635,3,24,27.32,97.96,20,0.7349071162537781,29.56851444749051
2023-06-29 21:00:00,17,49.47566055983359,2.2494149721065826,17.542545704500416,1,37,0,11.348884278435142,7,5.927388101843865,1,19,25.39,122.03,21,0.7349074486093717,29.345089398683395
2023-06-29 22:00:00,26,36.45018385061517,3.843899164360078,16.232313601999397,1,30,2,14.190126955824317,10,7.670820277963664,2,20,23.48,124.76,22,0.7349073289558735,29.221387753122887
2023-06-29 23:00:00,19,45.340081785509376,3.603079096365516,0.0074114826157543,0,0,1,11.59233935293262,3,8.299694271249527,2,63,21.83,112.63,23,0.7349068206282913,29.04707958861777
2023-06-30 00:00:00,0,45.39024851857179,1.4148153697732408,13.529196297429063,1,24,0,0.0,0,2.3676286431942524,0,68,17.62,115.04,0,0.5948821097149238,29.693221473218596
2023-06-30 01:00:00,22,44.25532644494259,0.6115809904120992,0.0403451736181623,0,0,1,6.475396678410064,12,2.7001185948686373,2,13,17.01,103.41,1,0.5983042315743134,32.57815443171358
2023-06-30 02:00:00,9,15.459339477808973,0.0,0.0,0,2,0,8.412454237190415,18,0.1855528279423888,1,57,16.8,96.68,2,0.6132428716007269,25.913353734077567
2023-06-30 03:00:00,20,13.446875780771265,0.8477270609543057,0.0,1,6,2,0.0,3,2.1793009001882724,3,48,17.01,85.13,3,0.6220104955512215,22.298480551461527
2023-06-30 04:00:00,7,13.18759614758307,0.0,1.740147510929151,1,14,1,0.0030682083584674,0,0.0569769889687732,1,82,17.62,83.08,4,0.614517084125659,19.311462268592187
2023-06-30 05:00:00,16,15.635680354136898,0.0,2.871768904051887,1,20,0,6.002702413363121,16,0.8852200854870207,2,0,18.59,85.0,5,0.6117651385800419,17.58858890853663
2023-06-30 06:00:00,8,13.652095622991494,1.9703819265687312,7.886077578423201,1,18,1,11.799931365859898,15,2.284475508184729,1,0,19.85,92.13,6,0.6112652518708757,18.522983210367983
2023-06-30 07:00:00,16,16.236808032648103,0.6898505376982547,8.916885607548572,1,27,1,5.222009126659729,7,2.901758278016807,2,0,21.32,116.7,7,0.6101278105046357,19.199607615713845
2023-06-30 08:00:00,20,14.103089139581716,0.0327107228537977,6.754493817570291,1,19,0,5.051126042136349,7,3.5933378027728837,2,78,22.9,114.33,8,0.6108557226301735,17.49449157606309
2023-06-30 09:00:00,27,13.160697869239566,0.3658605066427591,9.485403762223184,1,25,0,7.528853000271688,9,5.262599832621383,2,74,24.48,90.0,9,0.6116987406846331,18.37514953529898
2023-06-30 10:00:00,4,30.9811849019345,3.646428367638856,8.85377827843812,1,6,2,6.491624239757984,0,4.305624675609996,1,0,25.95,79.1,10,0.6116601335147586,20.883995016134214
2023-06-30 11:00:00,44,33.0811272802162,1.8081275345861356,9.879220148354964,1,15,0,11.687447556828571,10,9.650324940222845,4,59,27.19,83.07,11,0.6116772214304589,21.28178966961605
2023-06-30 12:00:00,1,32.396209651392816,4.673051459976956,16.10982161505932,1,35,2,19.563939588137984,23,2.8969072652443795,0,121,28.05,86.87,12,0.6116365070515678,21.878547810432696
2023-06-30 13:00:00,16,29.97626408325552,1.044520660060943,15.974988857964592,2,35,0,12.106944764368782,11,5.277494329700272,2,22,28.66,89.0,13,0.6115005358007796,24.19315161363588
2023-06-30 14:00:00,22,30.39539708864299,4.602435822405706,15.578375962032675,1,32,2,8.673768751703857,5,6.500342997308153,2,55,28.89,86.87,14,0.6114872293716139,22.24211867772268
2023-06-30 15:00:00,15,32.32640320719012,1.6234036534110934,4.147868603467621,0,3,1,8.12598635594758,8,4.107885400970803,2,60,28.66,80.0,15,0.6115140852875119,21.57909130123345
2023-06-30 16:00:00,28,32.41586696174252,0.0,3.718285037167207,1,17,0,0.0,0,3.3460080116508504,2,0,27.97,80.0,16,0.6115182891421862,23.65096085269432
2023-06-30 17:00:00,0,30.610765862272352,0.0,0.0,0,0,0,0.0,0,0.0248288449882465,0,13,27.13,78.6,17,0.6115320792932559,24.168763469549056
2023-06-30 18:00:00,0,11.702760792017305,0.3653436062053738,4.391019105956497,1,15,1,0.0,0,0.0253350892029615,0,84,25.95,86.9,18,0.611537547284043,17.81656951830884
2023-06-30 19:00:00,0,4.890944339764265,0.0,0.0,0,0,0,0.0,0,0.0250082802646085,0,0,24.48,111.08,19,0.611531724176966,13.928482181167391
2023-06-30 20:00:00,2,2.7056804098501104,1.0236280154278623,6.754670532508861,1,23,1,3.0622910932281027,5,0.1842461852199959,1,54,22.9,118.05,20,0.6115294695353423,14.100673358050493
2023-06-30 21:00:00,4,2.7552327622166475,0.0929777747016575,0.0,0,0,0,0.6205170975257137,1,0.677012722732423,1,2,21.32,118.05,21,0.6115288524310758,13.387375077719394
2023-06-30 22:00:00,21,2.95746852071304,0.1268811148022308,7.060939271399198,1,23,0,0.0,0,3.380409479003772,2,0,19.85,123.2,22,0.611528026756895,13.387561760553194
2023-06-30 23:00:00,2,11.582234519855213,0.0,0.0,0,0,0,0.6304185874437691,1,0.3652521588647099,1,0,18.59,115.4,23,0.6115287223103174,13.313596632360042
