Time,03 Chiller Group_Electric_Active Energy (kWh),outdoor_temp,outdoor_humidity,heat_index,Chiller Group_Electric_Power Factor (real)(efficiency),set_point,num_active_chiller
2022-07-15 23:00:00,63.925,26.07,0.21,26.07,0.125,21,4
2022-07-16 00:00:00,0.9525,25.85,0.21,25.85,1.0,20,4
2022-07-16 01:00:00,7.6475,25.14,0.21,25.14,0.785,20,4
2022-07-16 02:00:00,11.615,24.9,0.21,24.9,0.785,20,4
2022-07-16 03:00:00,0.95,25.14,0.21,25.14,1.0,20,4
2022-07-16 04:00:00,7.5875,25.85,0.21,25.85,0.785,20,4
2022-07-16 05:00:00,0.96,26.98,0.21,26.1,1.0,21,4
2022-07-16 06:00:00,0.955,28.45,0.21,27.08,1.0,21,5
2022-07-16 07:00:00,0.9425,30.16,0.21,28.4,1.0,21,5
2022-07-16 08:00:00,30.0875,32.0,0.21,30.03,0.3525,22,6
2022-07-16 09:00:00,37.0875,33.84,0.21,31.89,0.53525,22,7
2022-07-16 10:00:00,35.4825,35.55,0.21,33.8,0.35,23,8
2022-07-16 11:00:00,52.625,37.02,0.21,35.61,0.135,24,9
2022-07-16 12:00:00,31.975,38.15,0.21,37.09,0.89725,24,9
2022-07-16 13:00:00,57.525,38.86,0.21,38.06,0.866,24,10
2022-07-16 14:00:00,39.5575,39.1,0.21,38.4,0.8987499999999999,24,10
2022-07-16 15:00:00,13.2475,38.86,0.21,38.06,0.96625,24,10
2022-07-16 16:00:00,1.03,38.15,0.21,37.09,1.0,24,9
2022-07-16 17:00:00,13.54,37.02,0.21,35.61,0.96825,24,9
2022-07-16 18:00:00,1.0275,35.55,0.21,33.8,1.0,23,8
2022-07-16 19:00:00,8.585,33.84,0.21,31.89,0.785,22,7
2022-07-16 20:00:00,12.2975,32.0,0.21,30.03,0.785,22,6
2022-07-16 21:00:00,0.95,30.16,0.21,28.4,1.0,21,5
2022-07-16 22:00:00,12.145,28.45,0.21,27.08,0.785,21,5
2022-07-16 23:00:00,11.17,26.98,0.21,26.1,0.7875,21,4
2022-07-17 00:00:00,7.569999999999999,25.85,0.22,25.85,0.7875,20,4
2022-07-17 01:00:00,0.965,25.14,0.22,25.14,1.0,20,4
2022-07-17 02:00:00,8.9125,24.9,0.22,24.9,0.7875,20,4
2022-07-17 03:00:00,0.95,25.14,0.22,25.14,1.0,20,4
2022-07-17 04:00:00,11.7375,25.85,0.22,25.85,0.785,20,4
2022-07-17 05:00:00,11.2875,26.98,0.22,26.13,0.7875,21,4
2022-07-17 06:00:00,7.6775,28.45,0.22,27.11,0.7875,21,5
2022-07-17 07:00:00,0.95,30.16,0.22,28.44,1.0,21,5
2022-07-17 08:00:00,11.7075,32.0,0.22,30.1,0.785,22,6
2022-07-17 09:00:00,0.95,33.84,0.22,31.99,1.0,22,7
2022-07-17 10:00:00,12.2625,35.55,0.22,33.95,0.785,23,8
2022-07-17 11:00:00,0.9425,37.02,0.22,35.8,1.0,24,9
2022-07-17 12:00:00,8.3675,38.15,0.22,37.33,0.785,24,9
2022-07-17 13:00:00,12.552499999999998,38.86,0.22,38.33,0.7825,24,10
2022-07-17 14:00:00,13.0775,39.1,0.22,38.68,0.7825,25,10
2022-07-17 15:00:00,0.97,38.86,0.22,38.33,1.0,24,10
2022-07-17 16:00:00,0.97,38.15,0.23,37.58,1.0,24,9
2022-07-17 17:00:00,8.6775,37.02,0.23,36.01,0.7825,24,9
2022-07-17 18:00:00,12.6625,35.55,0.23,34.11,0.7825,23,8
2022-07-17 19:00:00,12.9825,33.84,0.23,32.09,0.7825,22,7
2022-07-17 20:00:00,0.9475,32.0,0.23,30.16,1.0,22,6
2022-07-17 21:00:00,0.935,30.16,0.23,28.48,1.0,21,5
2022-07-17 22:00:00,0.95,28.45,0.23,27.14,1.0,21,5
2022-07-17 23:00:00,11.3625,26.98,0.23,26.16,0.7875,21,4
2022-07-18 00:00:00,11.6,25.65,0.23,25.65,0.7875,20,4
2022-07-18 01:00:00,11.0925,24.94,0.23,24.94,0.7875,20,4
2022-07-18 02:00:00,7.4875,24.7,0.23,24.7,0.785,20,4
2022-07-18 03:00:00,21.425,24.94,0.23,24.94,0.5725,20,4
2022-07-18 04:00:00,17.4025,25.65,0.23,25.65,0.5725,20,4
2022-07-18 05:00:00,21.055,26.78,0.24,26.07,0.575,21,4
2022-07-18 06:00:00,26.994999999999997,28.25,0.24,27.03,0.5725,21,5
2022-07-18 07:00:00,17.27,29.96,0.24,28.36,0.5675,21,5
2022-07-18 08:00:00,46.16,31.8,0.24,30.04,0.355,22,6
2022-07-18 09:00:00,64.725,33.64,0.24,31.98,0.1375,22,7
2022-07-18 10:00:00,95.4925,35.35,0.24,34.02,0.52825,23,8
2022-07-18 11:00:00,129.75,36.82,0.24,35.96,0.11,24,9
2022-07-18 12:00:00,134.0,37.95,0.24,37.56,0.69825,24,9
2022-07-18 13:00:00,136.25,38.66,0.24,38.61,0.89575,25,10
2022-07-18 14:00:00,135.25,38.9,0.24,38.98,0.894,25,10
2022-07-18 15:00:00,130.275,38.66,0.24,38.61,0.89575,25,10
2022-07-18 16:00:00,131.0025,37.95,0.24,37.56,0.92925,24,9
2022-07-18 17:00:00,128.975,36.82,0.25,36.18,0.888,24,9
2022-07-18 18:00:00,132.61,35.35,0.25,34.19,0.766,23,8
2022-07-18 19:00:00,126.85,33.64,0.25,32.1,0.89175,22,7
2022-07-18 20:00:00,112.025,31.8,0.25,30.12,0.31225,22,6
2022-07-18 21:00:00,114.35,29.96,0.25,28.41,0.313,21,5
2022-07-18 22:00:00,77.55,28.25,0.25,27.07,0.1125,21,5
2022-07-18 23:00:00,24.3775,26.78,0.25,26.11,0.5725,21,4
2022-07-19 00:00:00,11.4125,23.98,0.25,23.98,0.785,20,3
2022-07-19 01:00:00,21.325,23.47,0.25,23.47,0.575,20,3
2022-07-19 02:00:00,7.4475,23.3,0.25,23.3,0.785,20,3
2022-07-19 03:00:00,10.9775,23.47,0.25,23.47,0.7875,20,3
2022-07-19 04:00:00,11.1525,23.98,0.25,23.98,0.785,20,3
2022-07-19 05:00:00,17.075,24.79,0.25,24.79,0.5725,20,4
2022-07-19 06:00:00,17.192500000000003,25.85,0.25,25.85,0.5675,20,4
2022-07-19 07:00:00,31.6125,27.08,0.25,26.29,0.355,21,4
2022-07-19 08:00:00,44.51,28.4,0.25,27.18,0.3575,21,5
2022-07-19 09:00:00,54.1875,29.72,0.25,28.21,0.355,21,5
2022-07-19 10:00:00,125.25,30.95,0.24,29.23,0.1125,22,6
2022-07-19 11:00:00,131.5,32.01,0.24,30.25,0.6985,22,6
2022-07-19 12:00:00,135.0,32.82,0.24,31.08,0.89475,22,6
2022-07-19 13:00:00,149.5,33.33,0.24,31.64,0.8985000000000001,22,7
2022-07-19 14:00:00,135.025,33.5,0.24,31.83,0.89025,22,7
2022-07-19 15:00:00,159.25,33.33,0.24,31.64,0.9005000000000001,22,7
2022-07-19 16:00:00,175.5,32.82,0.24,31.08,0.90425,22,6
2022-07-19 17:00:00,182.0,32.01,0.24,30.25,0.9075,22,6
2022-07-19 18:00:00,134.7575,30.95,0.24,29.23,0.9295,22,6
2022-07-19 19:00:00,135.925,29.72,0.24,28.16,0.89175,21,5
2022-07-19 20:00:00,106.725,28.4,0.24,27.14,0.50475,21,5
2022-07-19 21:00:00,94.395,27.08,0.24,26.26,0.34,21,4
2022-07-19 22:00:00,91.4,25.85,0.24,25.85,0.1125,20,4
2022-07-19 23:00:00,31.205,24.79,0.24,24.79,0.5625,20,4
2022-07-20 00:00:00,18.3,21.27,0.24,21.27,0.5700000000000001,19,2
2022-07-20 01:00:00,24.2125,20.47,0.24,20.47,0.3575,19,2
2022-07-20 02:00:00,11.44,20.2,0.24,20.2,0.7875,19,1
2022-07-20 03:00:00,27.555,20.47,0.24,20.47,0.575,19,2
2022-07-20 04:00:00,24.3925,21.27,0.24,21.27,0.3575,19,2
2022-07-20 05:00:00,7.4625,22.54,0.25,22.54,0.785,19,3
2022-07-20 06:00:00,10.7775,24.2,0.25,24.2,0.785,20,3
2022-07-20 07:00:00,38.13249999999999,26.13,0.25,26.13,0.355,21,4
2022-07-20 08:00:00,63.85,28.2,0.25,27.03,0.1375,21,5
2022-07-20 09:00:00,90.175,30.27,0.25,28.68,0.1275,21,5
2022-07-20 10:00:00,130.75,32.2,0.26,30.62,0.1075,22,6
2022-07-20 11:00:00,107.2475,33.86,0.26,32.49,0.72475,23,7
2022-07-20 12:00:00,173.75,35.13,0.26,34.08,0.903,23,8
2022-07-20 13:00:00,162.75,35.93,0.26,35.16,0.90625,23,8
2022-07-20 14:00:00,199.75,36.2,0.26,35.53,0.9135,24,8
2022-07-20 15:00:00,165.55,35.93,0.27,35.36,0.907,24,8
2022-07-20 16:00:00,200.0,35.13,0.27,34.26,0.9145,23,8
2022-07-20 17:00:00,159.0,33.86,0.27,32.63,0.905,23,7
2022-07-20 18:00:00,200.5,32.2,0.27,30.71,0.91325,22,6
2022-07-20 19:00:00,156.3,30.27,0.27,28.8,0.90225,21,5
2022-07-20 20:00:00,128.95,28.2,0.28,27.15,0.8915,21,5
2022-07-20 21:00:00,105.775,26.13,0.28,26.13,0.1225,21,4
2022-07-20 22:00:00,72.19749999999999,24.2,0.28,24.2,0.3325,20,3
2022-07-20 23:00:00,50.99,22.54,0.28,22.54,0.3399999999999999,19,3
2022-07-21 00:00:00,18.5525,24.15,0.28,24.15,0.5700000000000001,20,3
2022-07-21 01:00:00,28.7625,23.44,0.28,23.44,0.355,20,3
2022-07-21 02:00:00,17.75,23.2,0.28,23.2,0.5725,20,3
2022-07-21 03:00:00,27.7875,23.44,0.28,23.44,0.3575,20,3
2022-07-21 04:00:00,20.4875,24.15,0.28,24.15,0.355,20,3
2022-07-21 05:00:00,11.1175,25.28,0.28,25.28,0.785,20,4
2022-07-21 06:00:00,31.4575,26.75,0.28,26.19,0.355,21,4
2022-07-21 07:00:00,55.525,28.46,0.28,27.34,0.1375,21,5
2022-07-21 08:00:00,70.675,30.3,0.28,28.89,0.135,21,5
2022-07-21 09:00:00,105.75,32.14,0.28,30.75,0.115,22,6
2022-07-21 10:00:00,130.75,33.85,0.28,32.77,0.5025,23,7
2022-07-21 11:00:00,129.825,35.32,0.28,34.72,0.89825,23,8
2022-07-21 12:00:00,198.75,36.45,0.28,36.35,0.916,24,9
2022-07-21 13:00:00,187.75,37.16,0.28,37.44,0.916,24,9
2022-07-21 14:00:00,206.0,37.4,0.28,37.82,0.91875,24,10
2022-07-21 15:00:00,206.5,37.16,0.28,37.44,0.9175,24,9
2022-07-21 16:00:00,206.25,36.45,0.28,36.35,0.91425,24,9
2022-07-21 17:00:00,208.75,35.32,0.28,34.72,0.917,23,8
2022-07-21 18:00:00,205.0,33.85,0.28,32.77,0.917,23,7
2022-07-21 19:00:00,201.75,32.14,0.28,30.75,0.915,22,6
2022-07-21 20:00:00,158.375,30.3,0.28,28.89,0.90175,21,5
2022-07-21 21:00:00,125.675,28.46,0.28,27.34,0.49975,21,5
2022-07-21 22:00:00,105.125,26.75,0.28,26.19,0.1149999999999999,21,4
2022-07-21 23:00:00,64.7,25.28,0.28,25.28,0.135,20,4
2022-07-22 00:00:00,40.325,24.4,0.28,24.4,0.14,20,3
2022-07-22 01:00:00,28.3125,23.73,0.28,23.73,0.3575,20,3
2022-07-22 02:00:00,32.2625,23.5,0.27,23.5,0.36,20,3
2022-07-22 03:00:00,33.2125,23.73,0.27,23.73,0.3575,20,3
2022-07-22 04:00:00,33.1925,24.4,0.26,24.4,0.3625,20,3
2022-07-22 05:00:00,28.0525,25.46,0.26,25.46,0.5725,20,4
2022-07-22 06:00:00,48.025,26.85,0.25,26.15,0.14,21,4
2022-07-22 07:00:00,70.375,28.47,0.25,27.23,0.14,21,5
2022-07-22 08:00:00,82.65,30.2,0.25,28.62,0.1325,21,5
2022-07-22 09:00:00,130.25,31.93,0.24,30.17,0.11,22,6
2022-07-22 10:00:00,162.0,33.55,0.24,31.88,0.70475,22,7
2022-07-22 11:00:00,194.75,34.94,0.23,33.37,0.91125,23,7
2022-07-22 12:00:00,199.0,36.0,0.23,34.68,0.91375,23,8
2022-07-22 13:00:00,204.25,36.67,0.22,35.35,0.9175,24,8
2022-07-22 14:00:00,207.75,36.9,0.22,35.65,0.91875,24,9
2022-07-22 15:00:00,208.5,36.67,0.22,35.35,0.91625,24,8
2022-07-22 16:00:00,210.5,36.0,0.21,34.34,0.91825,23,8
2022-07-22 17:00:00,209.0,34.94,0.21,33.1,0.91825,23,7
2022-07-22 18:00:00,207.75,33.55,0.2,31.49,0.914,22,7
2022-07-22 19:00:00,204.0,31.93,0.2,29.91,0.91325,22,6
2022-07-22 20:00:00,152.75,30.2,0.2,28.4,0.894,21,5
2022-07-22 21:00:00,172.25,28.47,0.19,27.05,0.70225,21,5
2022-07-22 22:00:00,70.77250000000001,26.85,0.19,25.96,0.3475,21,4
2022-07-22 23:00:00,85.025,25.46,0.18,25.46,0.135,20,4
2022-07-23 00:00:00,23.7075,21.29,0.18,21.29,0.5700000000000001,19,2
2022-07-23 01:00:00,7.867500000000001,20.4,0.18,20.4,0.785,19,2
2022-07-23 02:00:00,11.9375,20.1,0.18,20.1,0.785,19,1
2022-07-23 03:00:00,0.955,20.4,0.18,20.4,1.0,19,2
2022-07-23 04:00:00,0.95,21.29,0.18,21.29,1.0,19,2
2022-07-23 05:00:00,11.7925,22.69,0.18,22.69,0.785,19,3
2022-07-23 06:00:00,18.095,24.52,0.18,24.52,0.5700000000000001,20,3
2022-07-23 07:00:00,44.7,26.66,0.18,26.66,0.135,21,4
2022-07-23 08:00:00,47.45,28.95,0.18,27.38,0.1375,21,5
2022-07-23 09:00:00,68.6,31.24,0.18,29.22,0.31875,22,6
2022-07-23 10:00:00,78.65,33.38,0.18,31.18,0.86675,22,6
2022-07-23 11:00:00,77.25,35.21,0.18,33.05,0.88275,23,7
2022-07-23 12:00:00,85.3,36.61,0.18,34.6,0.88075,23,8
2022-07-23 13:00:00,92.4,37.5,0.18,35.64,0.87925,24,9
2022-07-23 14:00:00,59.3825,37.8,0.18,36.0,0.9105,24,9
2022-07-23 15:00:00,1.01,37.5,0.18,35.64,1.0,24,9
2022-07-23 16:00:00,15.2475,36.61,0.18,34.6,0.973,23,8
2022-07-23 17:00:00,14.0475,35.21,0.18,33.05,0.969,23,7
2022-07-23 18:00:00,9.7975,33.38,0.18,31.18,0.96925,22,6
2022-07-23 19:00:00,13.9375,31.24,0.18,29.22,0.97025,22,6
2022-07-23 20:00:00,1.01,28.95,0.18,27.38,1.0,21,5
2022-07-23 21:00:00,13.2325,26.66,0.18,26.66,0.9685,21,4
2022-07-23 22:00:00,12.09,24.52,0.18,24.52,0.785,20,3
2022-07-23 23:00:00,8.2475,22.69,0.18,22.69,0.785,19,3
2022-07-24 00:00:00,11.6875,19.58,0.18,19.58,0.7875,19,1
2022-07-24 01:00:00,0.965,18.55,0.18,18.55,1.0,18,1
2022-07-24 02:00:00,12.1925,18.2,0.18,18.2,0.785,18,1
2022-07-24 03:00:00,0.95,18.55,0.18,18.55,1.0,18,1
2022-07-24 04:00:00,7.862500000000001,19.58,0.18,19.58,0.785,19,1
2022-07-24 05:00:00,0.955,21.22,0.18,21.22,1.0,19,2
2022-07-24 06:00:00,11.765,23.35,0.18,23.35,0.7875,20,3
2022-07-24 07:00:00,12.4125,25.83,0.18,25.83,0.785,20,4
2022-07-24 08:00:00,11.9975,28.5,0.18,27.05,0.785,21,5
2022-07-24 09:00:00,0.945,31.17,0.18,29.15,1.0,22,6
2022-07-24 10:00:00,8.41,33.65,0.18,31.45,0.785,22,7
2022-07-24 11:00:00,11.5775,35.78,0.18,33.67,0.785,23,8
2022-07-24 12:00:00,12.8025,37.42,0.18,35.55,0.7825,24,8
2022-07-24 13:00:00,12.2725,38.45,0.18,36.8,0.785,24,9
2022-07-24 14:00:00,0.96,38.8,0.18,37.24,1.0,24,9
2022-07-24 15:00:00,8.6375,38.45,0.18,36.8,0.96575,24,9
2022-07-24 16:00:00,12.62,37.42,0.18,35.55,0.966,24,8
2022-07-24 17:00:00,13.4975,35.78,0.18,33.67,0.968,23,8
2022-07-24 18:00:00,12.2725,33.65,0.18,31.45,0.964,22,7
2022-07-24 19:00:00,8.6975,31.17,0.18,29.15,0.96475,22,6
2022-07-24 20:00:00,1.01,28.5,0.18,27.05,1.0,21,5
2022-07-24 21:00:00,12.1375,25.83,0.18,25.83,0.785,20,4
2022-07-24 22:00:00,0.9575,23.35,0.18,23.35,1.0,20,3
2022-07-24 23:00:00,0.965,21.22,0.18,21.22,1.0,19,2
2022-07-25 00:00:00,40.0925,22.72,0.18,22.72,0.36,20,3
2022-07-25 01:00:00,45.65,21.96,0.19,21.96,0.1425,19,2
2022-07-25 02:00:00,45.0,21.7,0.19,21.7,0.1425,19,2
2022-07-25 03:00:00,50.3275,21.96,0.2,21.96,0.859,19,2
2022-07-25 04:00:00,64.4375,22.72,0.2,22.72,0.651,20,3
2022-07-25 05:00:00,35.375,23.94,0.21,23.94,0.7165,20,3
2022-07-25 06:00:00,65.75,25.52,0.22,25.52,0.4325,20,4
2022-07-25 07:00:00,131.475,27.37,0.22,26.38,0.749,21,4
2022-07-25 08:00:00,152.25,29.35,0.23,27.82,0.75975,21,5
2022-07-25 09:00:00,151.325,31.33,0.23,29.52,0.6515,22,6
2022-07-25 10:00:00,186.0,33.17,0.24,31.46,0.7877500000000001,22,7
2022-07-25 11:00:00,189.0,34.76,0.24,33.29,0.7957500000000001,23,7
2022-07-25 12:00:00,191.75,35.98,0.25,35.02,0.8007500000000001,23,8
2022-07-25 13:00:00,187.75,36.74,0.25,36.07,0.8055,24,9
2022-07-25 14:00:00,196.5,37.0,0.26,36.68,0.8007500000000001,24,9
2022-07-25 15:00:00,210.0,36.74,0.26,36.3,0.8135,24,9
2022-07-25 16:00:00,237.25,35.98,0.27,35.44,0.819,24,8
2022-07-25 17:00:00,238.75,34.76,0.28,33.95,0.82475,23,8
2022-07-25 18:00:00,225.75,33.17,0.28,31.93,0.8232499999999999,22,7
2022-07-25 19:00:00,221.0,31.33,0.29,29.98,0.8202499999999999,22,6
2022-07-25 20:00:00,158.375,29.35,0.29,28.11,0.85875,21,5
2022-07-25 21:00:00,187.0,27.37,0.3,26.66,0.7815000000000001,21,4
2022-07-25 22:00:00,128.15,25.52,0.3,25.52,0.782,20,4
2022-07-25 23:00:00,57.129999999999995,23.94,0.31,23.94,0.8674999999999999,20,3
2022-07-26 00:00:00,51.1,22.34,0.31,22.34,0.91,19,2
2022-07-26 01:00:00,28.885,21.64,0.32,21.64,0.716,19,2
2022-07-26 02:00:00,39.65,21.4,0.32,21.4,0.1325,19,2
2022-07-26 03:00:00,59.725,21.64,0.32,21.64,0.8725,19,2
2022-07-26 04:00:00,37.675,22.34,0.32,22.34,0.8625,19,2
2022-07-26 05:00:00,50.2375,23.45,0.32,23.45,0.64425,20,3
2022-07-26 06:00:00,38.16,24.9,0.32,24.9,0.4995,20,4
2022-07-26 07:00:00,102.875,26.59,0.33,26.59,0.59475,21,4
2022-07-26 08:00:00,118.925,28.4,0.33,27.56,0.759,21,5
2022-07-26 09:00:00,172.5,30.21,0.33,29.2,0.777,22,6
2022-07-26 10:00:00,174.0,31.9,0.33,31.07,0.798,22,6
2022-07-26 11:00:00,206.0,33.35,0.33,32.93,0.813,23,7
2022-07-26 12:00:00,215.5,34.46,0.34,34.74,0.81725,23,8
2022-07-26 13:00:00,231.5,35.16,0.34,35.84,0.8215,24,9
2022-07-26 14:00:00,191.75,35.4,0.34,36.23,0.8069999999999999,24,9
2022-07-26 15:00:00,173.25,35.16,0.34,35.84,0.81275,24,9
2022-07-26 16:00:00,187.25,34.46,0.34,34.74,0.7935000000000001,23,8
2022-07-26 17:00:00,200.75,33.35,0.34,33.11,0.796,23,7
2022-07-26 18:00:00,169.6,31.9,0.35,31.34,0.81525,22,7
2022-07-26 19:00:00,182.5,30.21,0.35,29.39,0.77725,22,6
2022-07-26 20:00:00,172.0,28.4,0.35,27.68,0.76775,21,5
2022-07-26 21:00:00,132.925,26.59,0.35,26.59,0.7545,21,4
2022-07-26 22:00:00,148.25,24.9,0.35,24.9,0.75075,20,4
2022-07-26 23:00:00,55.555,23.45,0.36,23.45,0.8665,20,3
2022-07-27 00:00:00,48.085,22.17,0.36,22.17,0.865,19,2
2022-07-27 01:00:00,18.1125,21.52,0.35,21.52,0.92875,19,2
2022-07-27 02:00:00,52.8275,21.3,0.35,21.3,0.8614999999999999,19,2
2022-07-27 03:00:00,77.5375,21.52,0.35,21.52,0.6605000000000001,19,2
2022-07-27 04:00:00,81.575,22.17,0.34,22.17,0.578,19,2
2022-07-27 05:00:00,43.365,23.2,0.34,23.2,0.61575,20,3
2022-07-27 06:00:00,53.5875,24.55,0.33,24.55,0.6485000000000001,20,3
2022-07-27 07:00:00,96.215,26.12,0.33,26.12,0.8105,21,4
2022-07-27 08:00:00,111.2375,27.8,0.33,27.09,0.82125,21,5
2022-07-27 09:00:00,147.75,29.48,0.32,28.42,0.768,21,5
2022-07-27 10:00:00,174.0,31.05,0.32,29.98,0.7815000000000001,22,6
2022-07-27 11:00:00,180.0,32.4,0.31,31.41,0.776,22,7
2022-07-27 12:00:00,156.5,33.43,0.31,32.7,0.76925,23,7
2022-07-27 13:00:00,153.75,34.08,0.31,33.57,0.7835000000000001,23,8
2022-07-27 14:00:00,179.75,34.3,0.3,33.69,0.81325,23,8
2022-07-27 15:00:00,204.25,34.08,0.3,33.39,0.81325,23,7
2022-07-27 16:00:00,192.25,33.43,0.3,32.54,0.79625,23,7
2022-07-27 17:00:00,133.05,32.4,0.29,31.16,0.78225,22,6
2022-07-27 18:00:00,122.3,31.05,0.29,29.69,0.80575,22,6
2022-07-27 19:00:00,126.8,29.48,0.28,28.16,0.79125,21,5
2022-07-27 20:00:00,109.2375,27.8,0.28,26.87,0.8185,21,5
2022-07-27 21:00:00,138.5,26.12,0.28,26.12,0.758,21,4
2022-07-27 22:00:00,97.6,24.55,0.27,24.55,0.5885,20,3
2022-07-27 23:00:00,51.0375,23.2,0.27,23.2,0.4925,20,3
2022-07-28 00:00:00,41.325,22.88,0.26,22.88,0.7055,20,3
2022-07-28 01:00:00,31.352500000000003,22.22,0.27,22.22,0.7105,19,2
2022-07-28 02:00:00,55.7325,22.0,0.27,22.0,0.869,19,2
2022-07-28 03:00:00,70.9675,22.22,0.27,22.22,0.6577500000000001,19,2
2022-07-28 04:00:00,43.6675,22.88,0.27,22.88,0.50775,20,3
2022-07-28 05:00:00,76.6675,23.93,0.27,23.93,0.796,20,3
2022-07-28 06:00:00,64.1375,25.3,0.27,25.3,0.7949999999999999,20,4
2022-07-28 07:00:00,47.5325,26.89,0.27,26.24,0.5085,21,4
2022-07-28 08:00:00,137.3,28.6,0.27,27.41,0.75,21,5
2022-07-28 09:00:00,144.5,30.31,0.27,28.83,0.76475,21,5
2022-07-28 10:00:00,146.5,31.9,0.27,30.39,0.769,22,6
2022-07-28 11:00:00,181.75,33.27,0.27,31.92,0.77925,22,7
2022-07-28 12:00:00,178.5,34.32,0.28,33.37,0.7755000000000001,23,7
2022-07-28 13:00:00,161.75,34.98,0.28,34.25,0.777,23,8
2022-07-28 14:00:00,168.75,35.2,0.28,34.55,0.781,23,8
2022-07-28 15:00:00,190.5,34.98,0.28,34.25,0.7885,23,8
2022-07-28 16:00:00,189.75,34.32,0.28,33.37,0.7905,23,7
2022-07-28 17:00:00,189.5,33.27,0.28,32.05,0.7925,22,7
2022-07-28 18:00:00,149.5,31.9,0.28,30.49,0.79425,22,6
2022-07-28 19:00:00,185.25,30.31,0.28,28.9,0.80375,21,5
2022-07-28 20:00:00,107.725,28.6,0.28,27.45,0.785,21,5
2022-07-28 21:00:00,95.525,26.89,0.28,26.28,0.7785,21,4
2022-07-28 22:00:00,95.9925,25.3,0.28,25.3,0.80175,20,4
2022-07-28 23:00:00,57.875,23.93,0.29,23.93,0.8654999999999999,20,3
2022-07-29 00:00:00,20.9425,23.04,0.29,23.04,0.36,20,3
2022-07-29 01:00:00,35.8125,22.34,0.29,22.34,0.3525,19,2
2022-07-29 02:00:00,11.6625,22.1,0.3,22.1,0.785,19,2
2022-07-29 03:00:00,32.637499999999996,22.34,0.31,22.34,0.3475,19,2
2022-07-29 04:00:00,30.2875,23.04,0.31,23.04,0.502,20,3
2022-07-29 05:00:00,42.85,24.15,0.32,24.15,0.1325,20,3
2022-07-29 06:00:00,13.87,25.6,0.33,25.6,0.565,20,4
2022-07-29 07:00:00,24.8725,27.29,0.33,26.73,0.718,21,4
2022-07-29 08:00:00,107.375,29.1,0.34,28.22,0.6,21,5
2022-07-29 09:00:00,112.1,30.91,0.35,30.15,0.74825,22,6
2022-07-29 10:00:00,166.25,32.6,0.35,32.25,0.77725,23,7
2022-07-29 11:00:00,152.35,34.05,0.36,34.55,0.84675,23,8
2022-07-29 12:00:00,189.5,35.16,0.37,36.63,0.80925,24,9
2022-07-29 13:00:00,219.25,35.86,0.37,37.89,0.8162499999999999,24,10
2022-07-29 14:00:00,180.0,36.1,0.38,38.66,0.8007500000000001,25,10
2022-07-29 15:00:00,196.5,35.86,0.39,38.53,0.804,25,10
2022-07-29 16:00:00,192.05,35.16,0.39,37.21,0.84075,24,9
2022-07-29 17:00:00,236.0,34.05,0.4,35.52,0.819,24,8
2022-07-29 18:00:00,207.5,32.6,0.41,33.37,0.80775,23,7
2022-07-29 19:00:00,180.775,30.91,0.41,30.94,0.622,22,6
2022-07-29 20:00:00,186.0,29.1,0.42,28.9,0.8135,21,5
2022-07-29 21:00:00,166.5,27.29,0.43,27.25,0.806,21,5
2022-07-29 22:00:00,116.2,25.6,0.43,25.6,0.751,20,4
2022-07-29 23:00:00,75.0425,24.15,0.44,24.15,0.7965,20,3
2022-07-30 00:00:00,12.14,23.43,0.44,23.43,0.785,20,3
2022-07-30 01:00:00,0.96,22.74,0.44,22.74,1.0,20,3
2022-07-30 02:00:00,0.95,22.5,0.44,22.5,1.0,19,3
2022-07-30 03:00:00,0.95,22.74,0.44,22.74,1.0,20,3
2022-07-30 04:00:00,0.95,23.43,0.44,23.43,1.0,20,3
2022-07-30 05:00:00,21.7575,24.54,0.44,24.54,0.575,20,3
2022-07-30 06:00:00,37.8375,25.98,0.44,25.98,0.54175,21,4
2022-07-30 07:00:00,56.625,27.65,0.44,27.63,0.48075,21,5
2022-07-30 08:00:00,65.525,29.45,0.44,29.51,0.444,22,6
2022-07-30 09:00:00,134.75,31.25,0.44,31.89,0.7635000000000001,22,7
2022-07-30 10:00:00,136.5,32.92,0.44,34.56,0.7595000000000001,23,8
2022-07-30 11:00:00,139.25,34.36,0.44,37.21,0.76525,24,9
2022-07-30 12:00:00,160.0,35.47,0.44,39.47,0.77,25,10
2022-07-30 13:00:00,163.25,36.16,0.44,40.98,0.7725,25,11
2022-07-30 14:00:00,75.985,36.4,0.44,41.52,0.75775,25,11
2022-07-30 15:00:00,0.98,36.16,0.44,40.98,1.0,25,11
2022-07-30 16:00:00,11.6625,35.47,0.44,39.47,0.785,25,10
2022-07-30 17:00:00,11.995,34.36,0.44,37.21,0.785,24,9
2022-07-30 18:00:00,8.2475,32.92,0.44,34.56,0.7875,23,8
2022-07-30 19:00:00,11.3225,31.25,0.44,31.89,0.7875,22,7
2022-07-30 20:00:00,0.94,29.45,0.44,29.51,1.0,22,6
2022-07-30 21:00:00,12.06,27.65,0.44,27.63,0.785,21,5
2022-07-30 22:00:00,11.3525,25.98,0.44,25.98,0.7875,21,4
2022-07-30 23:00:00,0.95,24.54,0.44,24.54,1.0,20,3
2022-07-31 00:00:00,7.449999999999999,23.13,0.44,23.13,0.7875,20,3
